County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Planning Region 3,1997,,,,,,9006.51,,4223.629779999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,1998,,,,,,8816.77,,4840.56306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,1999,,,,,,8700.64,,5049.89038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2000,43168.0,328,,,,8530.93,,5272.80249,32.0,22.0,7057.0,6359.0,164.0,0.02384,,,,,0.00233,0.0016,0.51286,0.46213999999999994,0.01192,0.56957,0.16304000000000002,0.24783000000000002,0.31956999999999997,0.44348000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2001,42591.0,297,,,19.9,8380.36,,5687.94585,41.0,27.0,7008.0,6406.0,209.0,0.02232,,,,,0.0030399999999999997,0.002,0.5198,0.47515,0.0155,0.53898,0.16258,0.21604,0.33185,0.41425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2002,42135.0,302,,,20.1,8035.33,,6315.49361,48.0,30.0,6783.0,6324.0,225.0,0.02394,,,,,0.00364,0.00228,0.51445,0.47963999999999996,0.01706,0.58643,0.20788,0.27571,0.36543000000000003,0.44638999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2003,41624.0,327,,,19.7,7854.33,1034,6973.875040000001,61.0,38.0,6500.0,6279.0,252.0,0.025939999999999998,,,,0.13513,0.00474,0.00295,0.50474,0.48758,0.01957,0.54042,0.15935,0.20785,0.34642,0.40185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2004,41406.0,273,,,19.7,7744.52,1094,7374.079659999999,81.0,44.0,6246.0,6277.0,276.0,0.02217,,,,0.14552,0.0064,0.0034799999999999996,0.49383,0.49628,0.02182,0.54009,0.17453,0.21698,0.33726,0.42925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2005,41043.0,317,,,19.7,7656.03,1001,7923.4014799999995,88.0,55.0,5970.0,6292.0,301.0,0.026289999999999997,,,,0.13760999999999998,0.007090000000000001,0.00443,0.48126,0.50721,0.02426,0.53118,0.15012,0.1963,0.33487,0.40647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2006,40565.0,276,,,19.3,7281.79,998,8402.88085,96.0,68.0,5741.0,6308.0,329.0,0.02329,,,,0.1418,0.007859999999999999,0.00557,0.47007,0.5165,0.02694,0.5237,0.11610999999999999,0.16825,0.32464,0.36967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2007,40301.0,255,,,19.2,7123.08,938,8347.0953,107.0,66.0,5522.0,6309.0,384.0,0.0219,,,,0.13693,0.00891,0.0055,0.46001000000000003,0.52557,0.03199,0.51752,0.11320999999999999,0.14555,0.30728,0.36119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2008,40223.0,215,,,19.4,6783.14,910,9225.188970000001,120.0,76.0,5348.0,6375.0,391.0,0.01846,,,,0.1352,0.01007,0.006379999999999999,0.4487,0.53486,0.0328,0.53147,0.13287000000000002,0.16783,0.331,0.40326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Planning Region 3,2009,40143.0,214,1394.0,3630.0,19.8,6676.16,904,9929.42197,124.0,79.0,5215.0,6358.0,394.0,0.01831,0.12227,0.31839,,0.133,0.01053,0.00671,0.44285,0.53991,0.033460000000000004,0.5393600000000001,0.16035,0.20117000000000002,0.34402,0.4344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
