,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 163, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:016300> block group:1",173,73,,,,,,,,,,1119,39.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.0
"Block Group 3, Census Tract 175.02, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:017502> block group:3",106,38,,,,,,,,,,879,36.9,50.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.8
"Block Group 4, Census Tract 104, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:010400> block group:4",61,31,,,,,,,,,,1420,38.0,33.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.9
"Block Group 2, Census Tract 104, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:010400> block group:2",60,26,,,,,,,,,,1092,40.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.7,-666666666.0,40.1
"Block Group 5, Census Tract 104, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:010400> block group:5",48,20,,,,,,,,,,776,56.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.7
"Block Group 1, Census Tract 109, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:010900> block group:1",97,46,,,,,,,,,,1447,39.1,49.3,-666666666.0,-666666666.0,-666666666.0,18.5,22.9,43.6
"Block Group 2, Census Tract 154, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:015400> block group:2",91,41,,,,,,,,,,934,52.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.8
"Block Group 5, Census Tract 142, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:014200> block group:5",38,17,,,,,,,,,,716,43.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.4,43.7
"Block Group 1, Census Tract 164, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:016400> block group:1",166,70,,,,,,,,,,1672,45.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.8
"Block Group 4, Census Tract 103, Northampton County, Pennsylvania: Summary level: 150, state:42> county:095> tract:010300> block group:4",78,39,,,,,,,,,,780,53.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.2
