,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 5, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:5",114,40,,,,,,,,,,2772,36.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.1,18.4,42.4
"Block Group 2, Census Tract 9508, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950800> block group:2",195,91,,,,,,,,,,1046,39.9,57.2,-666666666.0,-666666666.0,-666666666.0,15.6,32.5,48.2
"Block Group 4, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:4",28,17,,,,,,,,,,797,53.9,34.4,-666666666.0,-666666666.0,-666666666.0,25.0,-666666666.0,53.2
"Block Group 3, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:3",31,14,,,,,,,,,,745,38.6,49.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.0
"Block Group 1, Census Tract 9501, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950100> block group:1",82,43,,,,,,,,,,1453,37.5,61.9,-666666666.0,-666666666.0,-666666666.0,25.4,12.3,43.9
"Block Group 1, Census Tract 9505, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950500> block group:1",205,103,,,,,,,,,,959,37.0,47.4,-666666666.0,59.8,-666666666.0,-666666666.0,4.9,37.7
"Block Group 1, Census Tract 9504.01, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950401> block group:1",47,20,,,,,,,,,,485,49.9,8.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 2, Census Tract 9504.01, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950401> block group:2",164,72,,,,,,,,,,2577,45.9,18.0,12.7,-666666666.0,-666666666.0,44.4,18.9,56.6
"Block Group 2, Census Tract 9504.02, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950402> block group:2",147,49,,,,,,,,,,1652,47.2,25.6,-666666666.0,-666666666.0,-666666666.0,41.3,57.6,52.8
"Block Group 2, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:2",12,7,,,,,,,,,,289,39.9,51.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 1, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:1",49,23,,,,,,,,,,1223,31.2,60.3,-666666666.0,-666666666.0,-666666666.0,65.5,-666666666.0,57.2
"Block Group 2, Census Tract 9503, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950300> block group:2",130,58,,,,,,,,,,1408,49.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.3
"Block Group 3, Census Tract 9503, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950300> block group:3",90,38,,,,,,,,,,1069,40.6,-666666666.0,19.5,-666666666.0,-666666666.0,59.1,-666666666.0,46.5
"Block Group 1, Census Tract 9503, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950300> block group:1",132,62,,,,,,,,,,1450,33.9,63.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.1,42.1
"Block Group 2, Census Tract 9501, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950100> block group:2",255,127,,,,,,,,,,948,39.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.3,20.1,49.0
"Block Group 1, Census Tract 9508, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950800> block group:1",238,112,,,,,,,,,,1815,42.4,34.6,-666666666.0,-666666666.0,-666666666.0,61.5,12.9,44.7
"Block Group 6, Census Tract 9507, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950700> block group:6",17,8,,,,,,,,,,355,56.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.8
"Block Group 2, Census Tract 9505, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950500> block group:2",216,111,,,,,,,,,,1019,53.9,24.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 3, Census Tract 9505, Milam County, Texas: Summary level: 150, state:48> county:331> tract:950500> block group:3",183,79,,,,,,,,,,636,40.3,29.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.8,48.0
