,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9605, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960500> block group:2",61,28,,,,,,,,,,1197,64.0,37.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.6,64.0
"Block Group 1, Census Tract 9601, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960100> block group:1",141,85,,,,,,,,,,1039,54.5,43.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.4,54.7
"Block Group 3, Census Tract 9602, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960200> block group:3",118,57,,,,,,,,,,1231,40.8,43.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 1, Census Tract 9602, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960200> block group:1",55,29,,,,,,,,,,912,47.9,45.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.9
"Block Group 2, Census Tract 9601, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960100> block group:2",118,76,,,,,,,,,,743,56.1,42.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.1
"Block Group 1, Census Tract 9603, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960300> block group:1",62,50,,,,,,,,,,944,60.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,61.3
"Block Group 2, Census Tract 9604, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960400> block group:2",48,26,,,,,,,,,,1097,51.6,33.9,-666666666.0,-666666666.0,-666666666.0,5.7,-666666666.0,51.6
"Block Group 1, Census Tract 9604, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960400> block group:1",61,27,,,,,,,,,,1017,44.8,45.2,-666666666.0,-666666666.0,-666666666.0,33.3,-666666666.0,44.8
"Block Group 3, Census Tract 9604, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960400> block group:3",38,23,,,,,,,,,,605,52.2,45.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.2
"Block Group 4, Census Tract 9604, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960400> block group:4",46,29,,,,,,,,,,928,58.8,46.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.8
"Block Group 3, Census Tract 9605, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960500> block group:3",83,35,,,,,,,,,,1579,60.6,47.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.6
"Block Group 1, Census Tract 9605, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960500> block group:1",77,29,,,,,,,,,,1829,47.5,36.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.6,47.5
"Block Group 2, Census Tract 9602, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960200> block group:2",112,64,,,,,,,,,,1455,36.6,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.6
"Block Group 4, Census Tract 9603, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960300> block group:4",212,88,,,,,,,,,,2545,51.1,48.8,-666666666.0,47.3,-666666666.0,-666666666.0,-666666666.0,51.1
"Block Group 2, Census Tract 9603, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960300> block group:2",101,41,,,,,,,,,,1264,36.6,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.0,36.6
"Block Group 5, Census Tract 9604, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960400> block group:5",76,39,,,,,,,,,,2050,43.0,25.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.5
"Block Group 4, Census Tract 9605, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960500> block group:4",52,24,,,,,,,,,,1615,56.7,32.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.7
"Block Group 3, Census Tract 9603, Fairfield County, South Carolina: Summary level: 150, state:45> county:039> tract:960300> block group:3",57,24,,,,,,,,,,1058,53.5,40.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.5
