,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9504, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950400> block group:3",94,44,,,,,,,,,,1592,53.6,22.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.4
"Block Group 4, Census Tract 9504, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950400> block group:4",110,34,,,,,,,,,,1851,36.2,26.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.2
"Block Group 2, Census Tract 9504, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950400> block group:2",73,32,,,,,,,,,,1195,47.8,58.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.8
"Block Group 3, Census Tract 9505, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950500> block group:3",47,23,,,,,,,,,,805,64.4,37.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,64.4
"Block Group 3, Census Tract 9506, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950600> block group:3",192,89,,,,,,,,,,1838,41.8,32.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.8,41.8
"Block Group 4, Census Tract 9505, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950500> block group:4",35,16,,,,,,,,,,490,48.4,45.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,7.6,48.4
"Block Group 2, Census Tract 9505, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950500> block group:2",84,41,,,,,,,,,,1362,53.2,44.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.2
"Block Group 2, Census Tract 9506, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950600> block group:2",71,38,,,,,,,,,,525,54.5,47.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.5
"Block Group 2, Census Tract 9501, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950100> block group:2",120,51,,,,,,,,,,1154,48.1,53.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 1, Census Tract 9502, Abbeville County, South Carolina: Summary level: 150, state:45> county:001> tract:950200> block group:1",137,58,,,,,,,,,,1457,42.1,19.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,22.8,42.1
