,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9538, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953800> block group:2",144,45,,,,,,,,,,1384,43.9,-666666666.0,34.6,-666666666.0,-666666666.0,-666666666.0,9.0,43.9
"Block Group 2, Census Tract 9534, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953400> block group:2",206,110,,,,,,,,,,1153,49.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.2,9.3,49.4
"Block Group 1, Census Tract 9535, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953500> block group:1",215,112,,,,,,,,,,772,38.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.1,38.3
"Block Group 2, Census Tract 9536, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953600> block group:2",202,71,,,,,,,,,,1338,40.0,-666666666.0,6.8,-666666666.0,-666666666.0,-666666666.0,9.8,40.5
"Block Group 3, Census Tract 9537, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953700> block group:3",50,20,,,,,,,,,,780,42.9,-666666666.0,15.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9
"Block Group 2, Census Tract 9537, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953700> block group:2",238,89,,,,,,,,,,5309,28.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.2,29.2
"Block Group 3, Census Tract 9541, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:954100> block group:3",141,45,,,,,,,,,,3006,33.4,25.7,23.3,-666666666.0,-666666666.0,-666666666.0,27.5,33.5
"Block Group 2, Census Tract 9541, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:954100> block group:2",78,39,,,,,,,,,,1475,39.4,-666666666.0,52.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.2
"Block Group 1, Census Tract 9539, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953900> block group:1",84,38,,,,,,,,,,1013,38.3,13.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.3
"Block Group 2, Census Tract 9539, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953900> block group:2",67,36,,,,,,,,,,712,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.7
"Block Group 4, Census Tract 9539, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953900> block group:4",95,35,,,,,,,,,,992,30.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.2
"Block Group 2, Census Tract 9535, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953500> block group:2",229,94,,,,,,,,,,978,34.5,-666666666.0,44.6,-666666666.0,-666666666.0,-666666666.0,17.4,35.0
"Block Group 1, Census Tract 9538, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953800> block group:1",166,57,,,,,,,,,,1918,44.2,-666666666.0,24.4,-666666666.0,-666666666.0,28.6,5.4,44.3
"Block Group 1, Census Tract 9534, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953400> block group:1",178,94,,,,,,,,,,579,48.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.9,49.1
"Block Group 1, Census Tract 9536, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953600> block group:1",318,157,,,,,,,,,,1257,38.4,-666666666.0,42.1,-666666666.0,8.8,-666666666.0,36.5,38.4
"Block Group 1, Census Tract 9537, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953700> block group:1",157,74,,,,,,,,,,4320,29.9,-666666666.0,45.3,-666666666.0,-666666666.0,27.0,-666666666.0,29.8
"Block Group 1, Census Tract 9541, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:954100> block group:1",97,36,,,,,,,,,,1819,33.7,-666666666.0,27.6,-666666666.0,-666666666.0,-666666666.0,32.1,34.8
"Block Group 3, Census Tract 9539, Williams County, North Dakota: Summary level: 150, state:38> county:105> tract:953900> block group:3",69,28,,,,,,,,,,814,29.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.6
