,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9548, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954800> block group:1",262,129,,,,,,,,,,726,42.4,3.8,-666666666.0,31.4,-666666666.0,-666666666.0,21.7,43.4
"Block Group 3, Census Tract 9548, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954800> block group:3",262,141,,,,,,,,,,623,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,82.5,-666666666.0,50.3
"Block Group 1, Census Tract 9549, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954900> block group:1",47,26,,,,,,,,,,722,34.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.1
"Block Group 4, Census Tract 9549, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954900> block group:4",134,57,,,,,,,,,,1597,33.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.6
"Block Group 2, Census Tract 9549, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954900> block group:2",70,31,,,,,,,,,,834,40.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.7
"Block Group 2, Census Tract 9550, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:955000> block group:2",158,67,,,,,,,,,,1651,39.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.7
"Block Group 4, Census Tract 9548, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954800> block group:4",96,41,,,,,,,,,,654,38.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 2, Census Tract 9548, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954800> block group:2",392,197,,,,,,,,,,897,46.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.0,11.6,46.3
"Block Group 3, Census Tract 9549, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:954900> block group:3",95,48,,,,,,,,,,1180,46.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,47.9
"Block Group 1, Census Tract 9550, Cheyenne County, Nebraska: Summary level: 150, state:31> county:033> tract:955000> block group:1",122,52,,,,,,,,,,1193,43.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.5
