,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:2",217,101,,,,,,,,,,1489,50.5,18.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.7,50.3
"Block Group 5, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:5",43,21,,,,,,,,,,943,38.8,43.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.8
"Block Group 0, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:0",0,0,,,,,,,,,,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 0, Census Tract 9202.02, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920202> block group:0",0,0,,,,,,,,,,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 9202.02, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920202> block group:1",145,73,,,,,,,,,,1850,48.5,49.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.2
"Block Group 1, Census Tract 9202.01, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920201> block group:1",78,27,,,,,,,,,,856,51.2,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,3.6,51.2
"Block Group 3, Census Tract 9202.01, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920201> block group:3",137,75,,,,,,,,,,1013,56.1,54.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.1
"Block Group 4, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:4",121,52,,,,,,,,,,2527,49.1,42.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,33.0,49.1
"Block Group 1, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:1",70,33,,,,,,,,,,1128,43.6,55.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.6
"Block Group 3, Census Tract 9201, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920100> block group:3",34,14,,,,,,,,,,655,49.9,38.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.9
"Block Group 2, Census Tract 9202.02, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920202> block group:2",199,113,,,,,,,,,,1934,64.7,47.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,65.2
"Block Group 2, Census Tract 9202.01, Perquimans County, North Carolina: Summary level: 150, state:37> county:143> tract:920201> block group:2",110,48,,,,,,,,,,1103,34.7,29.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.6,35.2
