,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 540.14, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054014> block group:2",46.0,12.0,,,,,,,,,,2443,31.8,28.3,-666666666.0,18.0,-666666666.0,-666666666.0,-666666666.0,57.5
"Block Group 1, Census Tract 540.17, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054017> block group:1",240.0,97.0,,,,,,,,,,3052,34.6,39.7,-666666666.0,14.8,-666666666.0,14.1,-666666666.0,34.9
"Block Group 2, Census Tract 541.05, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054105> block group:2",101.0,40.0,,,,,,,,,,2831,43.5,41.3,-666666666.0,55.3,-666666666.0,-666666666.0,-666666666.0,43.5
"Block Group 4, Census Tract 541.05, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054105> block group:4",79.0,34.0,,,,,,,,,,2853,29.1,46.5,-666666666.0,38.6,-666666666.0,-666666666.0,-666666666.0,39.1
"Block Group 3, Census Tract 537.09, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053709> block group:3",187.0,90.0,,,,,,,,,,2842,35.9,37.1,-666666666.0,40.2,-666666666.0,-666666666.0,2.7,36.0
"Block Group 2, Census Tract 537.09, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053709> block group:2",135.0,90.0,,,,,,,,,,2646,30.9,26.1,-666666666.0,-666666666.0,-666666666.0,32.3,19.2,30.5
"Block Group 2, Census Tract 529.04, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:052904> block group:2",121.0,42.0,,,,,,,,,,2851,32.8,24.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.0
"Block Group 1, Census Tract 529.04, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:052904> block group:1",147.0,56.0,,,,,,,,,,2850,47.1,37.5,-666666666.0,43.3,-666666666.0,-666666666.0,18.2,47.2
"Block Group 2, Census Tract 531.08, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053108> block group:2",264.0,94.0,,,,,,,,,,5038,40.2,48.4,-666666666.0,30.8,-666666666.0,17.1,6.1,40.1
"Block Group 1, Census Tract 531.07, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053107> block group:1",146.0,56.0,,,,,,,,,,2961,42.8,20.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,3.9,42.8
"Block Group 2, Census Tract 531.07, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053107> block group:2",142.0,52.0,,,,,,,,,,3662,30.5,25.9,-666666666.0,42.1,-666666666.0,24.5,-666666666.0,28.6
"Block Group 2, Census Tract 531.09, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053109> block group:2",108.0,39.0,,,,,,,,,,2357,36.8,31.4,-666666666.0,-666666666.0,-666666666.0,26.6,-666666666.0,41.8
"Block Group 3, Census Tract 531.11, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053111> block group:3",86.0,33.0,,,,,,,,,,2011,22.2,44.5,-666666666.0,-666666666.0,-666666666.0,13.2,-666666666.0,53.2
"Block Group 1, Census Tract 531.11, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053111> block group:1",99.0,34.0,,,,,,,,,,1928,33.7,34.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.7
"Block Group 3, Census Tract 531.10, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053110> block group:3",107.0,40.0,,,,,,,,,,1300,38.0,46.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 2, Census Tract 531.10, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053110> block group:2",131.0,53.0,,,,,,,,,,2019,39.4,54.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 1, Census Tract 534.20, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053420> block group:1",83.0,31.0,,,,,,,,,,1941,34.8,36.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.0
"Block Group 2, Census Tract 534.20, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053420> block group:2",167.0,63.0,,,,,,,,,,4280,38.9,31.4,-666666666.0,34.7,-666666666.0,15.8,17.4,41.4
"Block Group 2, Census Tract 534.19, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053419> block group:2",311.0,111.0,,,,,,,,,,1829,43.5,49.1,-666666666.0,39.5,-666666666.0,-666666666.0,55.2,43.6
"Block Group 1, Census Tract 530.05, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053005> block group:1",60.0,27.0,,,,,,,,,,748,52.1,-666666666.0,-666666666.0,59.5,-666666666.0,-666666666.0,-666666666.0,52.1
"Block Group 2, Census Tract 532.07, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053207> block group:2",263.0,90.0,,,,,,,,,,5452,35.0,21.3,-666666666.0,37.9,-666666666.0,-666666666.0,15.4,34.7
"Block Group 2, Census Tract 534.13, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053413> block group:2",106.0,46.0,,,,,,,,,,1140,46.0,58.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.9,46.4
"Block Group 1, Census Tract 534.13, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053413> block group:1",371.0,124.0,,,,,,,,,,4631,35.7,19.6,-666666666.0,48.9,-666666666.0,-666666666.0,46.2,35.4
"Block Group 2, Census Tract 532.04, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053204> block group:2",142.0,55.0,,,,,,,,,,2317,36.3,29.4,-666666666.0,49.1,-666666666.0,18.2,17.1,36.4
"Block Group 1, Census Tract 532.06, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053206> block group:1",328.0,122.0,,,,,,,,,,4306,36.2,30.9,-666666666.0,37.5,-666666666.0,9.5,14.3,36.4
"Block Group 3, Census Tract 534.18, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053418> block group:3",121.0,43.0,,,,,,,,,,2387,42.1,45.8,-666666666.0,21.8,-666666666.0,-666666666.0,6.3,40.0
"Block Group 2, Census Tract 534.18, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:053418> block group:2",60.0,31.0,,,,,,,,,,1479,42.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,24.8,4.5,41.6
"Block Group 1, Census Tract 543.01, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054301> block group:1",49.0,27.0,,,,,,,,,,1386,46.5,53.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.7
"Block Group 4, Census Tract 543.01, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054301> block group:4",74.0,32.0,,,,,,,,,,1128,44.3,52.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 2, Census Tract 543.01, Wake County, North Carolina: Summary level: 150, state:37> county:183> tract:054301> block group:2",71.0,28.0,,,,,,,,,,1354,40.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.5,45.9
